,Unnamed: 0,chr,start,end,n,p.value
32059,32060,chr18,402040,402040,1,0.037097213
32060,32061,chr18,402063,402064,2,0.009974667
32061,32062,chr18,402141,402142,2,0.013080409
32062,32063,chr18,402177,402178,2,0.00317872
32063,32064,chr18,402262,402263,2,0.003694405
32064,32065,chr18,402279,402279,1,0.0029314320000000003
32065,32066,chr18,402277,402277,1,0.017518268
32066,32067,chr18,402278,402278,1,0.291875159
32067,32068,chr18,402311,402311,1,0.001690308
32068,32069,chr18,402313,402313,1,0.002261765
32069,32070,chr18,402312,402312,1,0.923575633
32070,32071,chr18,402378,402379,2,0.000601701
32071,32072,chr18,402505,402506,2,1.1900000000000001e-05
32072,32073,chr18,402522,402522,1,2.59e-09
32073,32074,chr18,402523,402523,1,0.004896221
32074,32075,chr18,402689,402689,1,1.33e-06
32075,32076,chr18,402690,402690,1,0.008606479
32076,32077,chr18,402720,402721,2,0.003977411
32077,32078,chr18,403026,403026,1,0.022685595
32078,32079,chr18,403027,403027,1,0.049783416
32079,32080,chr18,403150,403151,2,0.009815101
32080,32081,chr18,403213,403213,1,0.005123615
32081,32082,chr18,403212,403212,1,0.02154039
32082,32083,chr18,403214,403214,1,0.000118933
32083,32084,chr18,403215,403215,1,0.031275682
32084,32085,chr18,403328,403329,2,0.00042226599999999997
32085,32086,chr18,403347,403348,2,0.005783012
32086,32087,chr18,403359,403360,2,0.00070874
32087,32088,chr18,403441,403442,2,0.0035344240000000004
32088,32089,chr18,403477,403477,1,7.340000000000001e-05
32089,32090,chr18,403478,403478,1,0.043027192
32090,32091,chr18,403496,403496,1,0.0008552330000000001
32091,32092,chr18,403497,403497,1,0.019184431000000002
32092,32093,chr18,403608,403608,1,0.000126424
32093,32094,chr18,403609,403609,1,0.02631455
32094,32095,chr18,403624,403625,2,4.8200000000000006e-05
32095,32096,chr18,403659,403660,2,0.010111516999999999
32096,32097,chr18,403679,403679,1,5.39e-10
32097,32098,chr18,403678,403678,1,0.002095767
32098,32099,chr18,403894,403895,2,0.01819909
32099,32100,chr18,403974,403975,2,0.004722859
32100,32101,chr18,404014,404014,1,0.003376635
32101,32102,chr18,404015,404015,1,0.022906898999999998
32102,32103,chr18,404018,404019,2,0.006440773
32103,32104,chr18,404034,404035,2,0.0006919480000000001
32104,32105,chr18,404161,404163,3,0.00011718899999999999
32105,32106,chr18,404567,404567,1,1.9699999999999998e-05
32106,32107,chr18,404568,404568,1,0.00308629
32107,32108,chr18,404678,404678,1,0.00012413299999999999
32108,32109,chr18,404677,404677,1,0.013797237
32109,32110,chr18,404829,404831,3,0.002612873
32110,32111,chr18,404874,404875,2,0.0020793829999999998
32111,32112,chr18,405318,405318,1,1.4400000000000001e-05
32112,32113,chr18,405319,405319,1,0.001492755
32113,32114,chr18,405327,405327,1,3.6200000000000006e-05
32114,32115,chr18,405326,405326,1,0.000729446
32115,32116,chr18,405345,405345,1,1.11e-06
32116,32117,chr18,405344,405344,1,6.13e-05
32117,32118,chr18,405590,405593,4,0.014512125
32118,32119,chr18,405603,405604,2,0.015470744
32119,32120,chr18,405605,405606,2,0.008159529
32120,32121,chr18,405643,405643,1,0.001107504
32121,32122,chr18,405641,405641,1,0.024117217000000003
32122,32123,chr18,405642,405642,1,0.058416564000000004
32123,32124,chr18,405653,405653,1,0.020281082
32124,32125,chr18,405655,405655,1,0.039362727
32125,32126,chr18,405654,405654,1,0.719006661
32126,32127,chr18,405788,405789,2,0.0011040569999999999
32127,32128,chr18,406020,406021,2,0.015970285
32128,32129,chr18,406024,406024,1,0.0006227180000000001
32129,32130,chr18,406026,406026,1,0.000754059
32130,32131,chr18,406025,406025,1,0.193832828
32131,32132,chr18,406040,406041,2,1.82e-07
32132,32133,chr18,406317,406318,2,0.011018075
32133,32134,chr18,406435,406437,3,0.026855692999999996
32134,32135,chr18,406446,406447,2,0.001342729
32135,32136,chr18,406453,406454,2,1.64e-05
32136,32137,chr19,406744,406744,1,0.000125648
32137,32138,chr19,406745,406745,1,0.038471851
32138,32139,chr19,406822,406823,2,0.012005615
32139,32140,chr19,406965,406966,2,2.75e-05
32140,32141,chr19,407081,407082,2,0.00012190700000000001
32141,32142,chr19,407091,407091,1,0.012293168
32142,32143,chr19,407092,407092,1,0.036576534
32143,32144,chr19,407344,407344,1,2.6899999999999997e-05
32144,32145,chr19,407345,407345,1,0.00654545
32145,32146,chr19,407351,407353,3,0.02061431
32146,32147,chr19,407375,407375,1,2.41e-06
32147,32148,chr19,407376,407376,1,0.000327452
32148,32149,chr19,407529,407530,2,0.002394253
32149,32150,chr19,407819,407819,1,8.7e-07
32150,32151,chr19,407818,407818,1,0.030380581
32151,32152,chr19,407846,407847,2,0.000930889
32152,32153,chr19,407943,407944,2,0.00056571
32153,32154,chr19,408028,408029,2,6.59e-05
32154,32155,chr19,408173,408173,1,7.74e-09
32155,32156,chr19,408172,408172,1,0.001843985
32156,32157,chr19,408280,408281,2,0.009380831
32157,32158,chr19,408342,408343,2,0.00035665199999999995
32158,32159,chr19,408453,408454,2,0.00520142
32159,32160,chr19,408482,408482,1,0.00761112
32160,32161,chr19,408483,408483,1,0.047984412000000004
32161,32162,chr19,408618,408618,1,0.004482258
32162,32163,chr19,408616,408616,1,0.040839017000000005
32163,32164,chr19,408617,408617,1,0.371507808
32164,32165,chr19,408682,408683,2,0.009683136
32165,32166,chr19,408684,408684,1,0.003914414000000001
32166,32167,chr19,408685,408685,1,0.039433501
32167,32168,chr19,408846,408846,1,0.000631144
32168,32169,chr19,408847,408847,1,0.011748659
32169,32170,chr19,408904,408905,2,2.7699999999999996e-05
32170,32171,chr19,408920,408920,1,0.001259085
32171,32172,chr19,408922,408922,1,0.028549883999999998
32172,32173,chr19,408921,408921,1,0.12959124
32173,32174,chr19,408962,408962,1,0.000479727
32174,32175,chr19,408961,408961,1,0.017235307
32175,32176,chr19,409037,409037,1,0.00010133100000000001
32176,32177,chr19,409038,409038,1,0.005803019
32177,32178,chr19,409194,409197,4,0.010517516000000001
32178,32179,chr19,409213,409214,2,0.0055676319999999994
32179,32180,chr19,409405,409405,1,0.00034018599999999997
32180,32181,chr19,409404,409404,1,0.00459898
32181,32182,chr19,409474,409475,2,0.001313508
32182,32183,chr19,409591,409592,2,0.000189165
32183,32184,chr19,410323,410323,1,2.86e-06
32184,32185,chr19,410322,410322,1,0.005896077
32185,32186,chr19,410347,410348,2,2.39e-06
32186,32187,chr19,410388,410389,2,0.000376032
32187,32188,chr19,410548,410549,2,0.000308775
32188,32189,chr19,410604,410604,1,1.6100000000000003e-07
32189,32190,chr19,410605,410605,1,0.028678437
32190,32191,chr19,410897,410898,2,5.539999999999999e-05
32191,32192,chr19,411020,411020,1,0.000251215
32192,32193,chr19,411019,411019,1,0.012887957
32193,32194,chr19,411033,411033,1,0.0005606890000000001
32194,32195,chr19,411031,411031,1,0.01841721
32195,32196,chr19,411032,411032,1,0.43169297
32196,32197,chr19,411035,411036,2,0.000701746
32197,32198,chr19,411039,411039,1,0.000193842
32198,32199,chr19,411041,411041,1,0.000957073
32199,32200,chr19,411040,411040,1,0.401083199
32200,32201,chr19,411240,411241,2,0.001610158
32201,32202,chr19,411259,411260,2,4.84e-05
32202,32203,chr19,411425,411427,3,0.0015726120000000001
32203,32204,chr19,411627,411627,1,0.00213897
32204,32205,chr19,411626,411626,1,0.018375597
32205,32206,chr19,411638,411639,2,0.000671328
32206,32207,chr19,412035,412035,1,0.005812187
32207,32208,chr19,412032,412032,1,0.007982815
32208,32209,chr19,412034,412034,1,0.358028036
32209,32210,chr19,412033,412033,1,0.654494859
32210,32211,chr19,412335,412335,1,0.006171541
32211,32212,chr19,412330,412330,1,0.028159731
32212,32213,chr19,412334,412334,1,0.08110526
32213,32214,chr19,412331,412331,1,0.337806737
32214,32215,chr19,412333,412333,1,0.57066285
32215,32216,chr19,412332,412332,1,0.779290011
32216,32217,chr19,412502,412502,1,0.004667565
32217,32218,chr19,412501,412501,1,0.029157823
32218,32219,chr19,412523,412523,1,2.07e-07
32219,32220,chr19,412522,412522,1,0.0009693939999999999
32220,32221,chr19,412839,412840,2,0.01130858
32221,32222,chr19,412846,412846,1,1.67e-06
32222,32223,chr19,412845,412845,1,0.027267432
32223,32224,chr19,412960,412961,2,0.00058591
32224,32225,chr19,413128,413129,2,0.000155617
32225,32226,chr19,413146,413146,1,8.98e-06
32226,32227,chr19,413147,413147,1,0.0002358
32227,32228,chr19,413280,413280,1,0.005283077
32228,32229,chr19,413281,413281,1,0.02367631
32229,32230,chr19,413710,413710,1,0.00042959599999999997
32230,32231,chr19,413709,413709,1,0.007582602
32231,32232,chr19,413755,413755,1,0.00041716
32232,32233,chr19,413757,413757,1,0.01022937
32233,32234,chr19,413756,413756,1,0.476407624
32234,32235,chr19,413777,413778,2,0.01888712
32235,32236,chr19,413844,413844,1,6.68e-05
32236,32237,chr19,413846,413846,1,0.002633758
32237,32238,chr19,413845,413845,1,0.407886143
32238,32239,chr19,413931,413932,2,0.00222245
32239,32240,chr19,413986,413987,2,0.00018150599999999998
32240,32241,chr19,414007,414007,1,0.0008512519999999999
32241,32242,chr19,414008,414017,10,0.029892712000000002
32242,32243,chr19,414039,414039,1,4.4200000000000004e-05
32243,32244,chr19,414036,414036,1,0.001256054
32244,32245,chr19,414037,414038,2,0.107272731
32245,32246,chr19,414061,414062,2,0.014533062
32246,32247,chr19,414095,414095,1,0.000483631
32247,32248,chr19,414091,414091,1,0.030606094
32248,32249,chr19,414093,414093,1,0.24918851
32249,32250,chr19,414092,414092,1,0.68296554
32250,32251,chr19,414094,414094,1,0.900951597
32251,32252,chr19,414276,414276,1,0.01329363
32252,32253,chr19,414280,414280,1,0.032023159
32253,32254,chr19,414277,414279,3,0.09770313
32254,32255,chr19,414368,414368,1,0.023596918999999997
32255,32256,chr19,414366,414366,1,0.045873619000000004
32256,32257,chr19,414367,414367,1,0.520729319
32257,32258,chr19,414391,414391,1,0.010730092
32258,32259,chr19,414396,414396,1,0.037676342
32259,32260,chr19,414393,414394,2,0.100275028
32260,32261,chr19,414392,414392,1,0.598586624
32261,32262,chr19,414395,414395,1,0.309671748
32262,32263,chr19,414408,414408,1,0.000823062
32263,32264,chr19,414409,414409,1,0.04743093599999999
32264,32265,chr19,414728,414730,3,0.000468616
32265,32266,chr19,414960,414960,1,6.58e-07
32266,32267,chr19,414959,414959,1,8.540000000000002e-05
32267,32268,chr19,414967,414968,2,0.000453273
32268,32269,chr19,414971,414971,1,0.012945446000000001
32269,32270,chr19,414973,414973,1,0.043982718
32270,32271,chr19,414972,414972,1,0.842346935
32271,32272,chr19,414985,414987,3,0.025518356000000002
32272,32273,chr19,415221,415222,2,0.018449897
32273,32274,chr19,415253,415253,1,0.0020427839999999997
32274,32275,chr19,415256,415256,1,0.027223900000000002
32275,32276,chr19,415255,415255,1,0.17113291
32276,32277,chr19,415254,415254,1,0.372216683
32277,32278,chr19,415320,415320,1,1.0199999999999999e-07
32278,32279,chr19,415319,415319,1,4.82e-06
32279,32280,chr19,415362,415363,2,0.000190654
32280,32281,chr19,415429,415429,1,2.4e-06
32281,32282,chr19,415426,415426,1,0.025027951
32282,32283,chr19,415428,415428,1,0.092194767
32283,32284,chr19,415427,415427,1,0.18399696699999998
32284,32285,chr19,415467,415468,2,0.001329761
32285,32286,chr19,415499,415500,2,0.000824144
32286,32287,chr19,415568,415569,2,0.009632705
32287,32288,chr19,416313,416313,1,0.002487928
32288,32289,chr19,416312,416312,1,0.030741328
32289,32290,chr19,416439,416439,1,0.0008934860000000001
32290,32291,chr19,416440,416440,1,0.031231461000000002
32291,32292,chr19,416450,416450,1,1.75e-05
32292,32293,chr19,416451,416451,1,0.007703582
32293,32294,chr19,416453,416454,2,0.001238917
32294,32295,chr19,416466,416467,2,7.009999999999999e-07
32295,32296,chr19,416557,416557,1,0.000567572
32296,32297,chr19,416559,416559,1,0.045137847
32297,32298,chr19,416558,416558,1,0.9504335829999999
32298,32299,chr19,416606,416607,2,0.006424638000000001
32299,32300,chr19,416620,416620,1,0.000981297
32300,32301,chr19,416622,416622,1,0.012926226
32301,32302,chr19,416621,416621,1,0.077754397
32302,32303,chr19,416760,416760,1,0.001895222
32303,32304,chr19,416762,416762,1,0.007021856999999999
32304,32305,chr19,416761,416761,1,0.080841412
32305,32306,chr19,416957,416958,2,0.016835169
32306,32307,chr19,417091,417091,1,0.000303388
32307,32308,chr19,417092,417092,1,0.019096397
32308,32309,chr19,417133,417134,2,0.000841252
32309,32310,chr19,417232,417233,2,0.004103659
32310,32311,chr19,417235,417235,1,0.007871117
32311,32312,chr19,417240,417240,1,0.013587277
32312,32313,chr19,417236,417237,2,0.34203275299999997
32313,32314,chr19,417239,417239,1,0.673429332
32314,32315,chr19,417238,417238,1,0.715641269
32315,32316,chr19,417297,417298,2,6.13e-05
32316,32317,chr19,417336,417337,2,0.007610894
32317,32318,chr19,417412,417413,2,0.00429214
32318,32319,chr19,417444,417445,2,0.005647705
32319,32320,chr19,417579,417580,2,0.000693327
32320,32321,chr19,417583,417584,2,0.0015623829999999999
32321,32322,chr19,417590,417592,3,0.016133531
32322,32323,chr19,417675,417675,1,4.99e-05
32323,32324,chr19,417674,417674,1,0.040853771000000004
32324,32325,chr19,417676,417676,1,1.29e-07
32325,32326,chr19,417677,417677,1,2.1600000000000003e-05
32326,32327,chr19,418023,418023,1,0.0007796789999999999
32327,32328,chr19,418024,418024,1,0.023129012
32328,32329,chr19,418071,418072,2,4.3499999999999995e-10
32329,32330,chr19,418217,418217,1,0.006963838000000001
32330,32331,chr19,418218,418219,2,0.039146381
32331,32332,chr19,418511,418511,1,3.33e-07
32332,32333,chr19,418513,418513,1,5.3700000000000004e-05
32333,32334,chr19,418512,418512,1,0.24856275600000002
32334,32335,chr19,418672,418673,2,2.36e-05
32335,32336,chr19,418829,418829,1,0.008109339
32336,32337,chr19,418827,418827,1,0.016391933
32337,32338,chr19,418828,418828,1,0.199116673
32338,32339,chr19,418902,418903,2,0.002785345
32339,32340,chr19,418985,418986,2,0.023415947000000003
32340,32341,chr19,419164,419164,1,4.55e-09
32341,32342,chr19,419165,419165,1,0.016263358999999998
32342,32343,chr19,419495,419495,1,2.95e-07
32343,32344,chr19,419496,419496,1,1.36e-05
32344,32345,chr19,419568,419568,1,0.004075277
32345,32346,chr19,419566,419566,1,0.011635633000000001
32346,32347,chr19,419567,419567,1,0.727775737
32347,32348,chr19,419649,419650,2,0.00581384
32348,32349,chr19,419834,419834,1,0.02776496
32349,32350,chr19,419836,419837,2,0.034780249
32350,32351,chr19,419835,419835,1,0.315098513
32351,32352,chr19,419923,419923,1,0.007902401
32352,32353,chr19,419921,419922,2,0.025712874
32353,32354,chr19,419926,419926,1,0.000175196
32354,32355,chr19,419927,419927,1,0.0058039419999999994
32355,32356,chr19,420150,420151,2,1.62e-06
32356,32357,chr19,420185,420186,2,0.002250639
32357,32358,chr19,420233,420233,1,0.0007837510000000001
32358,32359,chr19,420230,420230,1,0.0008894860000000001
32359,32360,chr19,420231,420232,2,0.13731077
32360,32361,chr19,420274,420275,2,0.016103418
32361,32362,chr19,420283,420284,2,0.017797855
32362,32363,chr19,420325,420326,2,2.0600000000000003e-05
32363,32364,chr19,420395,420395,1,0.001118745
32364,32365,chr19,420396,420396,1,0.0028052190000000003
32365,32366,chr19,420485,420486,2,0.002365681
32366,32367,chr19,420579,420580,2,0.005629591999999999
32367,32368,chr19,420592,420592,1,5.78e-07
32368,32369,chr19,420594,420594,1,0.013411573000000001
32369,32370,chr19,420593,420593,1,0.460037122
32370,32371,chr19,420698,420698,1,0.00029315900000000003
32371,32372,chr19,420699,420699,1,0.009113982
32372,32373,chr19,420736,420736,1,2.26e-05
32373,32374,chr19,420738,420738,1,0.008581029
32374,32375,chr19,420737,420737,1,0.65187632
32375,32376,chr19,420857,420857,1,1.21e-05
32376,32377,chr19,420858,420858,1,0.0009947369999999999
32377,32378,chr19,420876,420877,2,0.004368773
32378,32379,chr19,420884,420884,1,0.001253016
32379,32380,chr19,420883,420883,1,0.04007657
32380,32381,chr19,420912,420912,1,0.000846229
32381,32382,chr19,420913,420913,1,0.027185155
32382,32383,chr19,421050,421051,2,0.001386888
32383,32384,chr19,421110,421111,2,5.34e-06
32384,32385,chr19,421140,421141,2,0.000267885
32385,32386,chr19,421401,421401,1,1.4599999999999999e-05
32386,32387,chr19,421404,421404,1,0.002900634
32387,32388,chr19,421402,421403,2,0.084249744
32388,32389,chr19,421531,421531,1,2.3e-05
32389,32390,chr19,421532,421532,1,0.032728987
32390,32391,chr19,422020,422020,1,0.0016101879999999998
32391,32392,chr19,422019,422019,1,0.014051309
32392,32393,chr19,422137,422137,1,0.002200888
32393,32394,chr19,422136,422136,1,0.021247756
32394,32395,chr19,422163,422165,3,0.011117707
32395,32396,chr19,422170,422171,2,0.0007834
32396,32397,chr19,422185,422185,1,4.020000000000001e-09
32397,32398,chr19,422186,422186,1,0.036281269
32398,32399,chr19,422376,422377,2,0.010518798000000001
32399,32400,chr19,422808,422809,2,2.73e-08
32400,32401,chr19,422910,422910,1,0.007984537
32401,32402,chr19,422907,422907,1,0.019814073999999997
32402,32403,chr19,422909,422909,1,0.646937448
32403,32404,chr19,422908,422908,1,0.798676622
32404,32405,chr19,423083,423083,1,0.005968016
32405,32406,chr19,423085,423085,1,0.010494308
32406,32407,chr19,423084,423084,1,0.555088199
32407,32408,chr19,423152,423152,1,0.006410824
32408,32409,chr19,423151,423151,1,0.046891944000000005
32409,32410,chr19,423253,423254,2,0.0018267379999999998
32410,32411,chr19,423611,423611,1,0.000241665
32411,32412,chr19,423610,423610,1,0.023916818
32412,32413,chr19,423626,423626,1,0.04171917
32413,32414,chr19,423624,423624,1,0.047933885999999995
32414,32415,chr19,423625,423625,1,0.8727342020000001
32415,32416,chr19,424038,424039,2,0.017844104
32416,32417,chr19,424064,424064,1,4.1e-06
32417,32418,chr19,424063,424063,1,0.003210619
32418,32419,chr19,424140,424141,2,0.017405022
32419,32420,chr19,424168,424168,1,1.1900000000000001e-07
32420,32421,chr19,424167,424167,1,0.004052863
32421,32422,chr19,424170,424170,1,5.84e-14
32422,32423,chr19,424169,424169,1,5.32e-07
32423,32424,chr19,424177,424178,2,1.76e-10
32424,32425,chr19,424237,424238,2,0.003199204
32425,32426,chr19,424288,424288,1,0.000178185
32426,32427,chr19,424287,424287,1,0.004903852
32427,32428,chr19,424352,424352,1,0.000218373
32428,32429,chr19,424353,424354,2,0.012533166
32429,32430,chr19,424568,424568,1,0.003107222
32430,32431,chr19,424566,424566,1,0.026837249
32431,32432,chr19,424567,424567,1,0.289979453
32432,32433,chr19,424595,424596,2,0.005187198
32433,32434,chr19,424665,424666,2,0.000393299
32434,32435,chr19,424752,424753,2,0.021430846
32435,32436,chr19,425046,425046,1,4.84e-06
32436,32437,chr19,425047,425047,1,0.001396594
32437,32438,chr19,425180,425180,1,0.003370717
32438,32439,chr19,425178,425178,1,0.043313625
32439,32440,chr19,425179,425179,1,0.091672404
32440,32441,chr19,425199,425199,1,1.44e-08
32441,32442,chr19,425198,425198,1,7.38e-06
32442,32443,chr19,425218,425219,2,0.00438834
32443,32444,chr19,425235,425236,2,0.0014228670000000002
32444,32445,chr19,425352,425352,1,0.0018161129999999998
32445,32446,chr19,425350,425351,2,0.028728534
32446,32447,chr19,425462,425462,1,0.000416011
32447,32448,chr19,425461,425461,1,0.013445809
32448,32449,chr19,425689,425689,1,1.74e-05
32449,32450,chr19,425688,425688,1,0.040090996000000004
32450,32451,chr19,425800,425801,2,0.001657216
32451,32452,chr19,425993,425994,2,2.09e-05
32452,32453,chr19,426006,426007,2,0.015255561
32453,32454,chr19,426096,426096,1,0.028396167000000003
32454,32455,chr19,426098,426098,1,0.031929944
32455,32456,chr19,426097,426097,1,0.442683659
32456,32457,chr19,426188,426188,1,0.017621745
32457,32458,chr19,426189,426189,1,0.029557506
32458,32459,chr19,426258,426259,2,0.016710944
32459,32460,chr19,426378,426378,1,0.002542084
32460,32461,chr19,426379,426379,1,0.043759635
32461,32462,chr19,426679,426680,2,0.001574932
32462,32463,chr19,426685,426685,1,0.033291581
32463,32464,chr19,426686,426686,1,0.046547324
32464,32465,chr19,426738,426738,1,0.006913381999999999
32465,32466,chr19,426737,426737,1,0.031816132999999996
32466,32467,chr19,426946,426947,2,3.54e-06
32467,32468,chr19,426987,426989,3,0.006630208
32468,32469,chr19,427002,427002,1,1.05e-05
32469,32470,chr19,427003,427003,1,0.002406488
32470,32471,chr19,427177,427177,1,3.23e-06
32471,32472,chr19,427178,427178,1,0.003404447
32472,32473,chr19,427209,427209,1,0.000303806
32473,32474,chr19,427208,427208,1,0.047322435999999996
32474,32475,chr19,427240,427241,2,5.01e-05
32475,32476,chr19,427258,427259,2,9.75e-05
32476,32477,chr19,427274,427274,1,0.00010860600000000001
32477,32478,chr19,427275,427275,1,0.027768003
32478,32479,chr19,427596,427597,2,0.0019545639999999998
32479,32480,chr19,427603,427603,1,0.001071933
32480,32481,chr19,427604,427604,1,0.017671491
32481,32482,chr19,427676,427676,1,0.004017245
32482,32483,chr19,427677,427677,1,0.017557491
32483,32484,chr19,427837,427837,1,0.001076689
32484,32485,chr19,427839,427839,1,0.008643696999999999
32485,32486,chr19,427838,427838,1,0.06386893
32486,32487,chr19,427986,427986,1,1.74e-08
32487,32488,chr19,427985,427985,1,0.002102581
32488,32489,chr19,428000,428000,1,0.000661938
32489,32490,chr19,427998,427998,1,0.0009395580000000001
32490,32491,chr19,427999,427999,1,0.06825142599999999
32491,32492,chr19,428045,428047,3,0.006622906
32492,32493,chr19,428154,428154,1,1.59e-05
32493,32494,chr19,428158,428158,1,0.038289956
32494,32495,chr19,428157,428157,1,0.20559727600000002
32495,32496,chr19,428156,428156,1,0.620454916
32496,32497,chr19,428155,428155,1,0.625894854
32497,32498,chr19,428217,428217,1,0.00013632799999999999
32498,32499,chr19,428220,428220,1,0.013376921000000002
32499,32500,chr19,428218,428218,1,0.496707444
32500,32501,chr19,428219,428219,1,0.9089206759999999
32501,32502,chr19,428252,428252,1,0.003423055
32502,32503,chr19,428247,428249,3,0.043663067
32503,32504,chr19,428250,428250,1,0.376963007
32504,32505,chr19,428251,428251,1,0.846399441
32505,32506,chr19,428296,428297,2,0.007757121
32506,32507,chr19,428386,428386,1,5.02e-06
32507,32508,chr19,428387,428387,1,0.0252597
32508,32509,chr19,428453,428454,2,0.001928061
32509,32510,chr19,428720,428721,2,2.69e-06
32510,32511,chr19,428744,428744,1,1.6800000000000002e-09
32511,32512,chr19,428743,428743,1,0.001106564
32512,32513,chr19,428794,428795,2,4.71e-05
32513,32514,chr19,428913,428913,1,0.01994075
32514,32515,chr19,428911,428911,1,0.036197589
32515,32516,chr19,428912,428912,1,0.22909517
32516,32517,chr19,428952,428952,1,0.035622106
32517,32518,chr19,428949,428949,1,0.03884938
32518,32519,chr19,428951,428951,1,0.44121090799999996
32519,32520,chr19,428950,428950,1,0.998433641
32520,32521,chr19,428986,428986,1,0.004220117
32521,32522,chr19,428988,428988,1,0.030532969
32522,32523,chr19,428987,428987,1,0.06999720400000001
32523,32524,chr19,429029,429029,1,0.000780847
32524,32525,chr19,429030,429030,1,0.03340024
32525,32526,chr19,429267,429268,2,0.005853885
32526,32527,chr19,429298,429298,1,0.001309843
32527,32528,chr19,429299,429299,1,0.011762159
32528,32529,chr19,429321,429322,2,0.001773962
32529,32530,chr19,429338,429338,1,0.00319769
32530,32531,chr19,429337,429337,1,0.012438107
32531,32532,chr19,429346,429347,2,1.56e-06
32532,32533,chr19,429360,429361,2,0.014356381999999999
32533,32534,chr19,429364,429365,2,0.002925584
32534,32535,chr19,429372,429374,3,0.003698695
32535,32536,chr19,429430,429431,2,0.004918644000000001
32536,32537,chr19,429539,429539,1,0.0006475130000000001
32537,32538,chr19,429537,429537,1,0.0030354640000000003
32538,32539,chr19,429538,429538,1,0.466315527
32539,32540,chr19,429594,429595,2,0.0037787040000000004
32540,32541,chr19,429601,429601,1,0.0009205880000000001
32541,32542,chr19,429599,429599,1,0.005356319
32542,32543,chr19,429600,429600,1,0.9664917129999999
32543,32544,chr19,429603,429604,2,0.0010993910000000001
32544,32545,chr19,429618,429619,2,0.000371499
32545,32546,chr19,429890,429890,1,0.0072498630000000005
32546,32547,chr19,429889,429889,1,0.042698636
32547,32548,chr19,430020,430021,2,0.009887766
32548,32549,chr19,430082,430083,2,0.011324715
32549,32550,chr19,430365,430365,1,1.4400000000000001e-05
32550,32551,chr19,430364,430364,1,0.00048008699999999997
32551,32552,chr19,430411,430412,2,0.009725468000000001
32552,32553,chr19,430477,430477,1,0.008397293
32553,32554,chr19,430478,430478,1,0.045793758
32554,32555,chr19,430567,430567,1,7.170000000000001e-07
32555,32556,chr19,430568,430568,1,0.015244188999999998
32556,32557,chr19,430731,430731,1,0.0027357859999999996
32557,32558,chr19,430733,430733,1,0.026766097000000003
32558,32559,chr19,430732,430732,1,0.113789791
32559,32560,chr19,430859,430859,1,2.15e-07
32560,32561,chr19,430858,430858,1,0.0037340409999999996
32561,32562,chr19,430925,430926,2,0.006756727
32562,32563,chr19,431128,431129,2,0.0022606460000000003
32563,32564,chr19,431321,431321,1,0.001434555
32564,32565,chr19,431322,431322,1,0.002504774
32565,32566,chr2,44982,44983,2,3.5399999999999997e-07
32566,32567,chr2,45019,45020,2,7.329999999999999e-05
32567,32568,chr2,45057,45057,1,0.032289347
32568,32569,chr2,45059,45059,1,0.035105787
32569,32570,chr2,45058,45058,1,0.316314378
32570,32571,chr2,45298,45299,2,3.91e-06
32571,32572,chr2,45311,45311,1,0.000276256
32572,32573,chr2,45310,45310,1,0.000921418
32573,32574,chr2,45395,45396,2,0.004224765
32574,32575,chr2,45486,45486,1,0.000178913
32575,32576,chr2,45487,45487,1,0.018947278
32576,32577,chr2,45793,45794,2,0.002718402
32577,32578,chr2,46027,46027,1,0.01736285
32578,32579,chr2,46024,46024,1,0.027434174
32579,32580,chr2,46026,46026,1,0.070386461
32580,32581,chr2,46025,46025,1,0.92350469
32581,32582,chr2,46051,46052,2,0.013608161
32582,32583,chr2,46374,46378,5,0.025369443999999998
32583,32584,chr2,46581,46583,3,5.3600000000000004e-08
32584,32585,chr2,46619,46619,1,9.16e-08
32585,32586,chr2,46620,46620,1,1.09e-05
32586,32587,chr2,46638,46639,2,0.014303369
32587,32588,chr2,46725,46726,2,0.000280953
32588,32589,chr2,46763,46763,1,0.014513601999999999
32589,32590,chr2,46760,46760,1,0.032809682
32590,32591,chr2,46761,46761,1,0.98624537
32591,32592,chr2,46762,46762,1,0.988235445
32592,32593,chr2,46899,46899,1,0.014931861999999999
32593,32594,chr2,46900,46900,1,0.038227813
32594,32595,chr2,47037,47037,1,3.19e-06
32595,32596,chr2,47038,47038,1,0.002311208
32596,32597,chr2,47179,47179,1,1.57e-05
32597,32598,chr2,47178,47178,1,0.009906912
32598,32599,chr2,47280,47280,1,0.004169395
32599,32600,chr2,47279,47279,1,0.038179575
32600,32601,chr2,47327,47327,1,0.0009187430000000001
32601,32602,chr2,47326,47326,1,0.008608395
32602,32603,chr2,47382,47382,1,0.0052834169999999995
32603,32604,chr2,47381,47381,1,0.03123189
32604,32605,chr2,47753,47754,2,0.00017727700000000002
32605,32606,chr2,47863,47864,2,0.000161788
32606,32607,chr2,48118,48118,1,9.790000000000001e-05
32607,32608,chr2,48120,48120,1,0.00021993700000000002
32608,32609,chr2,48119,48119,1,0.065377748
32609,32610,chr2,48220,48221,2,4.49e-07
32610,32611,chr2,48396,48396,1,0.001254184
32611,32612,chr2,48397,48397,1,0.027904047
32612,32613,chr2,48402,48403,2,0.001181951
32613,32614,chr2,48414,48415,2,9.690000000000001e-05
32614,32615,chr2,48617,48618,2,7.590000000000001e-07
