,Unnamed: 0,chr,start,end,n,p.value
11928,11929,chr20,434885,434885,1,0.011586566999999999
11929,11930,chr20,434931,434931,1,0.0034551670000000003
11930,11931,chr20,434955,434955,1,0.029892506
11931,11932,chr20,434963,434963,1,0.042728949
11932,11933,chr20,435082,435082,1,0.028792361000000002
11933,11934,chr20,435120,435120,1,0.025634302999999997
11934,11935,chr20,435138,435138,1,0.023812364
11935,11936,chr20,435167,435167,1,0.014235811000000001
11936,11937,chr20,435224,435224,1,0.019197923000000002
11937,11938,chr20,435276,435276,1,0.031413957
11938,11939,chr20,435311,435311,1,0.023383635
11939,11940,chr20,435374,435374,1,0.041960893
11940,11941,chr20,435416,435416,1,0.009404905
11941,11942,chr20,435485,435485,1,0.037437171
11942,11943,chr20,435614,435614,1,0.033139273999999996
11943,11944,chr20,435665,435665,1,0.01577592
11944,11945,chr20,435677,435677,1,0.035729278999999996
11945,11946,chr20,435704,435704,1,0.036949726
11946,11947,chr20,435715,435715,1,0.036349598999999996
11947,11948,chr20,435809,435809,1,0.045712644000000004
11948,11949,chr20,435971,435971,1,0.042213164000000004
11949,11950,chr20,435976,435976,1,0.043182158
11950,11951,chr20,435989,435989,1,0.027477125
11951,11952,chr20,435997,435997,1,0.044980578
11952,11953,chr20,436014,436014,1,0.019222671
11953,11954,chr20,436047,436047,1,0.011329782
11954,11955,chr20,436060,436060,1,0.046546319
11955,11956,chr20,436072,436072,1,0.001595238
11956,11957,chr20,436112,436112,1,0.050339119
11957,11958,chr20,436177,436177,1,0.001366871
11958,11959,chr20,436198,436198,1,0.013047995
11959,11960,chr20,436213,436213,1,0.029155179
11960,11961,chr20,436292,436292,1,0.047923943
11961,11962,chr20,436303,436303,1,0.049481779000000004
11962,11963,chr20,436579,436579,1,0.047811192999999995
11963,11964,chr20,436603,436603,1,0.038411752
11964,11965,chr20,436604,436604,1,0.006792033
11965,11966,chr20,436710,436710,1,0.039625863
11966,11967,chr20,436715,436715,1,0.016606571
11967,11968,chr20,436795,436795,1,0.010005917
11968,11969,chr20,436822,436822,1,0.01408602
11969,11970,chr20,436841,436841,1,0.019167277
11970,11971,chr20,436855,436855,1,0.01324728
11971,11972,chr20,436939,436939,1,0.025348055
11972,11973,chr20,436949,436949,1,0.000787068
11973,11974,chr20,436968,436968,1,0.020178513000000002
11974,11975,chr20,437054,437054,1,0.016245692
11975,11976,chr20,437206,437206,1,0.0034735020000000003
11976,11977,chr20,437231,437231,1,0.01248661
11977,11978,chr20,437239,437239,1,0.001652816
11978,11979,chr20,437332,437332,1,0.0068777759999999995
11979,11980,chr20,437403,437403,1,0.05067991
11980,11981,chr20,437487,437487,1,0.00440744
11981,11982,chr20,437504,437504,1,0.021266423
11982,11983,chr20,437547,437547,1,0.046351562
11983,11984,chr20,437559,437559,1,0.042767147
11984,11985,chr20,437632,437632,1,0.022435762999999997
11985,11986,chr20,437646,437646,1,0.047322967
11986,11987,chr20,437658,437658,1,0.048209172
11987,11988,chr20,437698,437698,1,0.012659113999999999
11988,11989,chr20,437703,437703,1,0.008750004
11989,11990,chr20,437714,437714,1,0.017974473
11990,11991,chr20,437773,437773,1,0.011501418999999999
11991,11992,chr20,437794,437794,1,0.033813365
11992,11993,chr20,437804,437804,1,0.031401148
11993,11994,chr20,437807,437807,1,0.040267909
11994,11995,chr20,437854,437854,1,0.051426482
11995,11996,chr20,437945,437945,1,0.029560542000000002
11996,11997,chr20,437970,437970,1,0.026607277000000002
11997,11998,chr20,437971,437971,1,0.038698486000000004
11998,11999,chr20,438019,438019,1,0.012517441
11999,12000,chr20,438030,438030,1,0.047243862000000005
12000,12001,chr20,438037,438037,1,0.020209921999999998
12001,12002,chr20,438134,438134,1,0.03613591
12002,12003,chr20,438241,438241,1,0.01124954
12003,12004,chr20,438287,438287,1,0.047510974000000004
12004,12005,chr20,438297,438297,1,0.042768759
12005,12006,chr20,438313,438313,1,0.030466971000000002
12006,12007,chr20,438453,438453,1,0.022580645
12007,12008,chr20,438459,438459,1,0.049380174000000006
12008,12009,chr20,438476,438476,1,0.036673034
12009,12010,chr20,438504,438504,1,0.02137494
12010,12011,chr20,438542,438542,1,0.012856023000000001
12011,12012,chr20,438566,438566,1,0.045549067
12012,12013,chr20,438613,438613,1,0.051078132000000005
12013,12014,chr20,438626,438626,1,0.04925021
12014,12015,chr20,438670,438670,1,0.027158457
12015,12016,chr20,438674,438674,1,0.005287966
12016,12017,chr20,438679,438679,1,0.001861107
12017,12018,chr20,438682,438682,1,0.034400974
12018,12019,chr20,438715,438715,1,0.017466838999999998
12019,12020,chr20,438786,438786,1,0.025123952
12020,12021,chr20,438800,438800,1,0.012315577
12021,12022,chr20,438804,438804,1,0.008096625
12022,12023,chr20,438839,438839,1,0.00042179
12023,12024,chr20,438861,438861,1,0.049895188
12024,12025,chr20,438865,438865,1,0.033826134
12025,12026,chr20,438880,438880,1,0.001473927
12026,12027,chr20,438911,438911,1,0.04353391
12027,12028,chr20,438935,438935,1,0.01978225
12028,12029,chr20,438958,438958,1,0.008054829
12029,12030,chr20,439038,439038,1,0.015445068000000001
12030,12031,chr20,439183,439183,1,0.03312495
12031,12032,chr20,439231,439231,1,0.006196354
12032,12033,chr20,439318,439318,1,0.023772697000000002
12033,12034,chr20,439382,439382,1,0.000280311
12034,12035,chr20,439426,439426,1,0.016226158
12035,12036,chr20,439435,439435,1,0.010672477
12036,12037,chr20,439437,439437,1,0.009983544
12037,12038,chr20,439447,439447,1,0.013773334
12038,12039,chr20,439450,439450,1,0.031972903
12039,12040,chr20,439455,439455,1,0.03449112
12040,12041,chr20,439473,439473,1,0.017138103000000002
12041,12042,chr20,439475,439475,1,0.007446663
12042,12043,chr20,439494,439494,1,0.020320467
12043,12044,chr20,439509,439509,1,0.04205525
12044,12045,chr20,439528,439528,1,0.0404494
12045,12046,chr20,439616,439616,1,0.047395324
12046,12047,chr20,439636,439636,1,0.015919128
12047,12048,chr20,439758,439758,1,0.047503289000000004
12048,12049,chr20,439787,439787,1,0.002105384
12049,12050,chr20,439808,439808,1,0.047804537
12050,12051,chr20,439829,439829,1,0.046835822
12051,12052,chr20,439835,439835,1,0.031591017
12052,12053,chr20,439863,439863,1,0.030807035
12053,12054,chr20,439943,439943,1,0.048115952999999996
12054,12055,chr20,439958,439958,1,0.017544558000000002
12055,12056,chr20,439993,439993,1,0.02041726
12056,12057,chr20,439998,439998,1,0.049706283
12057,12058,chr20,440038,440038,1,0.031555921
12058,12059,chr20,440170,440170,1,0.040352062
12059,12060,chr20,440288,440288,1,0.034332983
12060,12061,chr20,440291,440291,1,0.004466707
12061,12062,chr20,440312,440312,1,0.049497344000000006
12062,12063,chr20,440352,440352,1,0.034524137
12063,12064,chr20,440374,440374,1,0.049497651
12064,12065,chr20,440381,440381,1,0.034591434
12065,12066,chr20,440442,440442,1,0.026338066
12066,12067,chr20,440471,440471,1,0.031349791
12067,12068,chr20,440487,440487,1,0.045389334
12068,12069,chr20,440495,440495,1,0.031833852
12069,12070,chr20,440503,440503,1,0.04870335
12070,12071,chr20,440508,440508,1,0.048744511
12071,12072,chr20,440517,440517,1,0.048865137
12072,12073,chr20,440544,440544,1,0.042150275
12073,12074,chr20,440558,440558,1,0.043647929
12074,12075,chr20,440572,440572,1,0.025806315
12075,12076,chr20,440585,440585,1,0.031569913
12076,12077,chr20,440586,440586,1,0.006331895
12077,12078,chr20,440632,440632,1,0.000955772
12078,12079,chr20,440633,440633,1,0.029082796
12079,12080,chr20,440721,440721,1,0.021851178
12080,12081,chr20,440772,440772,1,0.029092088999999998
12081,12082,chr20,440913,440913,1,0.030835652999999998
12082,12083,chr20,440918,440918,1,0.040635217
12083,12084,chr20,440920,440920,1,0.029855700000000002
12084,12085,chr20,441102,441102,1,0.007209386
12085,12086,chr20,441105,441105,1,0.038867285
12086,12087,chr20,441179,441179,1,0.010123556
12087,12088,chr20,441185,441185,1,0.00508032
12088,12089,chr20,441196,441196,1,0.045696002
12089,12090,chr20,441197,441197,1,0.044238794000000005
12090,12091,chr20,441227,441227,1,0.037387315
12091,12092,chr20,441232,441232,1,0.003102105
12092,12093,chr20,441236,441236,1,0.05141563
12093,12094,chr21,441275,441275,1,0.04117835
12094,12095,chr21,441289,441289,1,0.031162746
12095,12096,chr21,441305,441305,1,0.042906163
12096,12097,chr21,441307,441307,1,0.05157819
12097,12098,chr21,441311,441311,1,0.005050166
12098,12099,chr21,441314,441314,1,0.04237786
12099,12100,chr21,441484,441484,1,0.04249982099999999
12100,12101,chr21,441491,441491,1,0.050504473
12101,12102,chr21,441509,441509,1,0.025775492
12102,12103,chr21,441538,441538,1,0.013943378999999999
12103,12104,chr21,441543,441543,1,0.02070346
12104,12105,chr21,441554,441554,1,0.016244891
12105,12106,chr21,441555,441555,1,0.046820548
12106,12107,chr21,441569,441569,1,0.043915152
12107,12108,chr21,441648,441648,1,0.024551071
12108,12109,chr21,441649,441649,1,0.042111981
12109,12110,chr21,441662,441662,1,0.010795589
12110,12111,chr21,441684,441684,1,0.051183194
12111,12112,chr21,441685,441685,1,0.024584911
12112,12113,chr21,441703,441703,1,0.011086077
12113,12114,chr21,441710,441710,1,0.0009237560000000001
12114,12115,chr21,441750,441750,1,0.037130452
12115,12116,chr21,441784,441784,1,0.020261048
12116,12117,chr21,441809,441809,1,0.032561556
12117,12118,chr21,441829,441829,1,0.030924261
12118,12119,chr21,441839,441839,1,0.011845877
12119,12120,chr21,441845,441845,1,0.031522404
12120,12121,chr21,441853,441853,1,0.007203426999999999
12121,12122,chr21,441857,441857,1,0.025586317
12122,12123,chr21,441860,441860,1,0.046307611
12123,12124,chr21,441880,441880,1,0.049170449000000005
12124,12125,chr21,441881,441881,1,0.046079455
12125,12126,chr21,441892,441892,1,0.03028558
12126,12127,chr21,441906,441906,1,0.011448288000000001
12127,12128,chr21,441907,441907,1,0.019686133999999997
12128,12129,chr21,441909,441909,1,0.004677479
12129,12130,chr21,441910,441910,1,0.01324152
12130,12131,chr21,441912,441912,1,0.039303266
12131,12132,chr21,441914,441914,1,0.022907356
12132,12133,chr21,441945,441945,1,0.028282967000000003
12133,12134,chr21,441947,441947,1,0.018581198
12134,12135,chr21,441962,441962,1,0.030086975
12135,12136,chr21,442004,442004,1,0.009849936
12136,12137,chr21,442008,442008,1,0.029028001
12137,12138,chr21,442039,442039,1,0.008096504000000001
12138,12139,chr21,442078,442078,1,9.81e-05
12139,12140,chr21,442115,442115,1,0.047139494000000004
12140,12141,chr21,442128,442128,1,5.6999999999999996e-05
12141,12142,chr21,442131,442131,1,0.033175137
12142,12143,chr21,442145,442145,1,0.031008959
12143,12144,chr21,442220,442220,1,0.045838735
12144,12145,chr21,442237,442237,1,0.039132177000000004
12145,12146,chr21,442281,442281,1,0.049908669
12146,12147,chr21,442378,442378,1,0.008386263
12147,12148,chr21,442384,442384,1,0.045769665999999994
12148,12149,chr21,442389,442389,1,0.014328918999999999
12149,12150,chr21,442425,442425,1,0.027423295
12150,12151,chr21,442466,442466,1,0.039114172
12151,12152,chr21,442566,442566,1,0.04192287
12152,12153,chr21,442571,442571,1,0.033928724
12153,12154,chr21,442678,442678,1,0.002556606
12154,12155,chr21,442701,442701,1,0.039780457000000005
12155,12156,chr21,442776,442776,1,0.047854746
12156,12157,chr21,442793,442793,1,0.049568111
12157,12158,chr21,442823,442823,1,0.035203096
12158,12159,chr21,442931,442931,1,0.020176591
12159,12160,chr21,442946,442946,1,0.019853662
12160,12161,chr21,442966,442966,1,0.05113189
12161,12162,chr21,442969,442969,1,0.029099454
12162,12163,chr21,442972,442972,1,0.04652681400000001
12163,12164,chr21,442974,442974,1,0.011081276000000001
12164,12165,chr21,442985,442985,1,0.028434296
12165,12166,chr21,443012,443012,1,0.008726695
12166,12167,chr21,443072,443072,1,0.039505852
12167,12168,chr21,443117,443117,1,0.00703003
12168,12169,chr21,443124,443124,1,0.000178207
12169,12170,chr21,443135,443135,1,0.025280922
12170,12171,chr21,443150,443150,1,0.028358959
12171,12172,chr21,443168,443168,1,0.011511895
12172,12173,chr21,443174,443174,1,0.004264024
12173,12174,chr21,443180,443180,1,0.015866381000000002
12174,12175,chr21,443188,443188,1,0.042129505
12175,12176,chr21,443189,443189,1,0.019193682
12176,12177,chr21,443207,443207,1,0.022748043
12177,12178,chr21,443212,443212,1,0.040371004
12178,12179,chr21,443226,443226,1,0.033338355
12179,12180,chr21,443230,443230,1,0.014656891000000002
12180,12181,chr21,443233,443233,1,0.020180727
12181,12182,chr21,443236,443236,1,0.035429247000000004
12182,12183,chr21,443270,443270,1,0.022864943
12183,12184,chr21,443315,443315,1,0.02260228
12184,12185,chr21,443338,443338,1,0.028240442
12185,12186,chr21,443343,443343,1,0.046751249
12186,12187,chr21,443348,443348,1,0.045892802999999996
12187,12188,chr21,443356,443356,1,0.03535218
12188,12189,chr21,443373,443373,1,0.00044412699999999994
12189,12190,chr21,443392,443392,1,0.012725954
12190,12191,chr21,443415,443415,1,0.004900489
12191,12192,chr21,443443,443443,1,0.001312125
12192,12193,chr21,443511,443511,1,0.044703655999999994
12193,12194,chr21,443546,443546,1,0.01652723
12194,12195,chr21,443553,443553,1,0.007482552
12195,12196,chr21,443655,443655,1,0.037730323999999996
12196,12197,chr21,443763,443763,1,0.031939015
12197,12198,chr21,443768,443768,1,0.049010439
12198,12199,chr21,443800,443800,1,0.043467335999999995
12199,12200,chr21,443886,443886,1,0.037125637
12200,12201,chr21,443927,443927,1,0.021783447
12201,12202,chr21,443931,443931,1,0.025468743
12202,12203,chr21,443965,443965,1,0.007789304
12203,12204,chr21,443992,443992,1,0.048572183
12204,12205,chr21,444043,444043,1,0.039378707
12205,12206,chr21,444089,444089,1,0.035737292999999996
12206,12207,chr21,444116,444116,1,0.009696806
12207,12208,chr21,444120,444120,1,0.036768065
12208,12209,chr21,444196,444196,1,0.017677305
12209,12210,chr21,444268,444268,1,0.035461211
12210,12211,chr21,444312,444312,1,0.047514395999999993
12211,12212,chr21,444319,444319,1,0.029751212000000003
12212,12213,chr21,444336,444336,1,0.031011375
12213,12214,chr21,444368,444368,1,0.030926097000000003
12214,12215,chr21,444405,444405,1,0.006202125
12215,12216,chr21,444407,444407,1,0.00873032
12216,12217,chr21,444440,444440,1,0.042298092
12217,12218,chr21,444445,444445,1,0.018488246
12218,12219,chr21,444538,444538,1,0.00040380900000000004
12219,12220,chr21,444580,444580,1,0.002810061
12220,12221,chr21,444585,444585,1,0.001874851
12221,12222,chr21,444587,444587,1,0.038184447999999996
12222,12223,chr21,444697,444697,1,0.033051102
12223,12224,chr21,444713,444713,1,0.041448902
12224,12225,chr21,444723,444723,1,0.035853016
12225,12226,chr21,444732,444732,1,0.040408194
12226,12227,chr21,444754,444754,1,0.011575543999999998
12227,12228,chr21,444779,444779,1,0.051286041
12228,12229,chr21,444790,444790,1,0.04963078
12229,12230,chr21,444813,444813,1,0.046411852
12230,12231,chr21,444817,444817,1,0.049340969000000005
12231,12232,chr21,444874,444874,1,0.013814753
12232,12233,chr21,444917,444917,1,0.038622577000000005
12233,12234,chr21,444929,444929,1,0.038367042999999997
12234,12235,chr21,444932,444932,1,0.012587788
12235,12236,chr21,444949,444949,1,0.032614109
12236,12237,chr22,445368,445368,1,0.047232702
12237,12238,chr22,445380,445380,1,0.002460936
12238,12239,chr22,445386,445386,1,0.047675202
12239,12240,chr22,445455,445455,1,0.026890262
12240,12241,chr22,445485,445485,1,0.032099648
12241,12242,chr22,445518,445518,1,0.01547476
12242,12243,chr22,445546,445546,1,0.037605546000000004
12243,12244,chr22,445584,445584,1,0.02137004
12244,12245,chr22,445647,445647,1,0.021191542
12245,12246,chr22,445696,445696,1,0.003379837
12246,12247,chr22,445697,445697,1,0.022244356
12247,12248,chr22,445858,445858,1,0.040165883
12248,12249,chr22,445959,445959,1,0.035053511
12249,12250,chr22,445971,445971,1,0.009446282
12250,12251,chr22,446066,446066,1,0.050604200999999994
12251,12252,chr22,446147,446147,1,0.019160395
12252,12253,chr22,446212,446212,1,0.023756938
12253,12254,chr22,446260,446260,1,0.043376938
12254,12255,chr22,446269,446269,1,0.01187109
12255,12256,chr22,446273,446273,1,0.02234813
12256,12257,chr22,446285,446285,1,0.045799825999999995
12257,12258,chr22,446318,446318,1,0.002246273
12258,12259,chr22,446321,446321,1,0.000283019
12259,12260,chr22,446371,446371,1,0.05014806
12260,12261,chr22,446381,446381,1,0.017648366999999998
12261,12262,chr22,446384,446384,1,0.009873505
12262,12263,chr22,446441,446441,1,0.011505122
12263,12264,chr22,446442,446442,1,0.029372359
12264,12265,chr22,446462,446462,1,0.031164413999999998
12265,12266,chr22,446476,446476,1,0.032161244
12266,12267,chr22,446547,446547,1,0.05053272599999999
12267,12268,chr22,446596,446596,1,0.044971135999999995
12268,12269,chr22,446640,446640,1,0.044048309
12269,12270,chr22,446817,446817,1,0.039293507000000005
12270,12271,chr22,446869,446869,1,0.021568692
12271,12272,chr22,446875,446875,1,0.047667102
12272,12273,chr22,447035,447035,1,0.023673563999999998
12273,12274,chr22,447036,447036,1,0.004733366
12274,12275,chr22,447176,447176,1,0.032926331
12275,12276,chr22,447238,447238,1,0.04381534
12276,12277,chr22,447269,447269,1,0.005575478000000001
12277,12278,chr22,447312,447312,1,0.040514166000000004
12278,12279,chr22,447363,447363,1,0.036801465
12279,12280,chr22,447381,447381,1,0.016503109
12280,12281,chr22,447397,447397,1,0.01668806
12281,12282,chr22,447416,447416,1,0.017419421
12282,12283,chr22,447439,447439,1,0.020200687
12283,12284,chr22,447462,447462,1,0.029921529
12284,12285,chr22,447468,447468,1,0.025102246
12285,12286,chr22,447493,447493,1,0.040635865
12286,12287,chr22,447507,447507,1,0.02230059
12287,12288,chr22,447564,447564,1,0.049880629
12288,12289,chr22,447571,447571,1,0.020950913999999998
12289,12290,chr22,447573,447573,1,0.050088363
12290,12291,chr22,447715,447715,1,0.011795327
12291,12292,chr22,447744,447744,1,0.03458764
12292,12293,chr22,447781,447781,1,0.024288907000000002
12293,12294,chr22,447798,447798,1,0.030108733
12294,12295,chr22,447800,447800,1,0.034202233
12295,12296,chr22,447801,447801,1,0.016819166
12296,12297,chr22,447859,447859,1,0.025666883999999997
12297,12298,chr22,447863,447863,1,0.036748564
12298,12299,chr22,447874,447874,1,0.024729859
12299,12300,chr22,447892,447892,1,0.006066025
12300,12301,chr22,447948,447948,1,0.048703348
12301,12302,chr22,448025,448025,1,0.045133115
12302,12303,chr22,448159,448159,1,0.0013308439999999999
12303,12304,chr22,448261,448261,1,0.042737300000000006
12304,12305,chr22,448400,448400,1,0.04360654
12305,12306,chr22,448477,448477,1,0.049120885999999996
12306,12307,chr22,448489,448489,1,0.022223652000000003
12307,12308,chr22,448493,448493,1,0.01581082
12308,12309,chr22,448509,448509,1,0.019045926
12309,12310,chr22,448511,448511,1,0.008415744000000001
12310,12311,chr22,448519,448519,1,0.051066050999999994
12311,12312,chr22,448681,448681,1,0.0027054970000000003
12312,12313,chr22,448696,448696,1,0.027319142999999997
12313,12314,chr22,448749,448749,1,0.035131721
12314,12315,chr22,448758,448758,1,0.048862055999999994
12315,12316,chr22,448791,448791,1,0.047409832
12316,12317,chr22,448796,448796,1,0.029585026
12317,12318,chr22,448832,448832,1,0.017751364
12318,12319,chr22,448837,448837,1,0.019813308
12319,12320,chr22,448860,448860,1,0.022616157
12320,12321,chr22,448865,448865,1,0.034059097999999996
12321,12322,chr22,448882,448882,1,0.026542833999999998
12322,12323,chr22,448896,448896,1,2.11e-05
12323,12324,chr22,448919,448919,1,0.036355108
12324,12325,chr22,449000,449000,1,0.027896737
12325,12326,chr22,449004,449004,1,0.045918812999999996
12326,12327,chr22,449228,449228,1,0.045949575
12327,12328,chr22,449245,449245,1,0.048155952
12328,12329,chr22,449267,449267,1,0.033965279
12329,12330,chr22,449310,449310,1,0.045981844
12330,12331,chr22,449408,449408,1,0.024555797999999997
12331,12332,chr22,449413,449413,1,0.032068077
12332,12333,chr22,449455,449455,1,0.023162699
12333,12334,chr22,449553,449553,1,0.01996276
12334,12335,chr22,449583,449583,1,0.033223899
12335,12336,chr22,449624,449624,1,0.007587327
12336,12337,chr22,449629,449629,1,0.038085516
12337,12338,chr22,449758,449758,1,0.037270963
12338,12339,chr22,449810,449810,1,0.041958527
12339,12340,chr22,449827,449827,1,0.033649647000000005
12340,12341,chr22,449891,449891,1,0.049758447000000004
12341,12342,chr22,449893,449893,1,0.033306953
12342,12343,chr22,449902,449902,1,0.036233483999999996
12343,12344,chr22,449920,449920,1,0.047001905
12344,12345,chr22,450011,450011,1,0.040121061
12345,12346,chr22,450031,450031,1,0.003939759
12346,12347,chr22,450203,450203,1,0.041256066
12347,12348,chr22,450261,450261,1,0.028284168999999998
12348,12349,chr22,450278,450278,1,0.032999036
12349,12350,chr22,450386,450386,1,0.049972839000000005
12350,12351,chr22,450538,450538,1,0.039841043
12351,12352,chr22,450549,450549,1,0.015936869
12352,12353,chr22,450551,450551,1,0.002225988
12353,12354,chr22,450815,450815,1,0.050013372
12354,12355,chr22,450851,450851,1,0.028690724
12355,12356,chr22,450894,450894,1,0.024889062000000003
12356,12357,chr22,450913,450913,1,0.009543501
12357,12358,chr22,451006,451006,1,0.00778879
12358,12359,chr22,451018,451018,1,0.038024398
12359,12360,chr22,451056,451056,1,0.004739802
12360,12361,chr22,451214,451214,1,0.04323769400000001
12361,12362,chr22,451265,451265,1,0.033455347
12362,12363,chr22,451277,451277,1,0.022959967
12363,12364,chr22,451286,451286,1,0.033383182000000004
12364,12365,chr22,451304,451304,1,0.050249165
12365,12366,chr22,451330,451330,1,0.008653234000000001
12366,12367,chr22,451343,451343,1,0.033028238
12367,12368,chr22,451358,451358,1,0.035923925
12368,12369,chr22,451422,451422,1,0.031544902
12369,12370,chr22,451451,451451,1,0.008906104
12370,12371,chr22,451455,451455,1,0.021640423
12371,12372,chr22,451458,451458,1,0.045637399
12372,12373,chr22,451493,451493,1,0.029807846000000002
12373,12374,chr22,451501,451501,1,0.019288477
12374,12375,chr22,451578,451578,1,0.036628684
12375,12376,chr22,451674,451674,1,0.048262726
12376,12377,chr22,451710,451710,1,0.017063957
12377,12378,chr22,451724,451724,1,0.045791855
12378,12379,chr22,451729,451729,1,0.036974959
12379,12380,chr22,451732,451732,1,0.006841776999999999
12380,12381,chr22,451906,451906,1,0.049600793
12381,12382,chr22,451928,451928,1,0.032597338999999996
12382,12383,chr22,451941,451941,1,0.025760107999999997
12383,12384,chr22,452080,452080,1,0.005737389
12384,12385,chr22,452245,452245,1,0.041949629
12385,12386,chr22,452307,452307,1,0.048962795
12386,12387,chr22,452397,452397,1,0.013546896999999999
12387,12388,chr22,452400,452400,1,0.044567637
12388,12389,chr22,452438,452438,1,0.031003733999999998
12389,12390,chr22,452445,452445,1,0.044197194
12390,12391,chr22,452454,452454,1,0.020912181999999998
12391,12392,chr22,452459,452459,1,0.045294829
12392,12393,chr22,452475,452475,1,0.039848244
12393,12394,chr22,452491,452491,1,0.041672475
12394,12395,chr22,452492,452492,1,0.031586317
12395,12396,chr22,452509,452509,1,0.029823131
12396,12397,chr22,452559,452559,1,0.004133317
12397,12398,chr22,452560,452560,1,0.024104781000000002
12398,12399,chr22,452561,452561,1,0.023291033
12399,12400,chr22,452562,452562,1,0.006913785
12400,12401,chr22,452568,452568,1,0.008083421
12401,12402,chr22,452588,452588,1,0.011544221
12402,12403,chr22,452590,452590,1,0.007065426
12403,12404,chr22,452598,452598,1,0.004825983
12404,12405,chr22,452599,452599,1,0.021562832
12405,12406,chr22,452605,452605,1,0.008488741999999999
12406,12407,chr22,452612,452612,1,0.045272042
12407,12408,chr22,452621,452621,1,0.050858675
12408,12409,chr22,452648,452648,1,0.028817557999999997
12409,12410,chr22,452687,452687,1,0.020734706000000002
12410,12411,chr22,452695,452695,1,0.005659195
12411,12412,chr22,452697,452697,1,0.022157317000000003
12412,12413,chr22,452720,452720,1,0.04874305599999999
12413,12414,chr22,452741,452741,1,0.003230481
12414,12415,chr22,452744,452744,1,0.044015829000000006
12415,12416,chr22,452769,452769,1,0.007825164
12416,12417,chr22,452811,452811,1,0.01764548
12417,12418,chr22,452909,452909,1,0.016736504
12418,12419,chr22,452980,452980,1,0.01214897
12419,12420,chr22,453011,453011,1,0.012849491999999999
12420,12421,chr22,453023,453023,1,0.019299053
12421,12422,chr22,453077,453077,1,0.007434367
12422,12423,chr22,453129,453129,1,0.035952737
12423,12424,chr22,453159,453159,1,0.046009166
12424,12425,chr22,453171,453171,1,0.007696605
12425,12426,chr22,453186,453186,1,0.045190014
12426,12427,chr22,453188,453188,1,0.036796703
12427,12428,chr22,453207,453207,1,0.036468369
12428,12429,chr22,453453,453453,1,0.014478765
12429,12430,chr22,453483,453483,1,0.042022303
12430,12431,chr22,453511,453511,1,0.014257336
12431,12432,chr3,78202,78202,1,0.03153996
12432,12433,chr3,78204,78204,1,0.003571742
12433,12434,chr3,78221,78221,1,0.045588255
12434,12435,chr3,78224,78224,1,0.030449061
12435,12436,chr3,78235,78235,1,0.005797147
12436,12437,chr3,78238,78238,1,0.011281603000000001
12437,12438,chr3,78246,78246,1,0.0006581219999999999
12438,12439,chr3,78249,78249,1,0.040484273
12439,12440,chr3,78252,78252,1,0.044726347
12440,12441,chr3,78256,78256,1,0.043473235
12441,12442,chr3,78286,78286,1,0.000231683
12442,12443,chr3,78292,78292,1,0.024913484
12443,12444,chr3,78301,78301,1,0.042434542
12444,12445,chr3,78305,78305,1,0.025276173
12445,12446,chr3,78308,78308,1,0.018604454
12446,12447,chr3,78373,78373,1,0.015259513999999998
12447,12448,chr3,78380,78380,1,0.010001231999999999
12448,12449,chr3,78397,78397,1,0.000405682
12449,12450,chr3,78527,78527,1,0.019826426
12450,12451,chr3,78538,78538,1,0.04829306
12451,12452,chr3,78594,78594,1,0.005625191999999999
12452,12453,chr3,78620,78620,1,0.023078402
12453,12454,chr3,78623,78623,1,0.046110028
12454,12455,chr3,78624,78624,1,0.034623753
12455,12456,chr3,78634,78634,1,0.044095407
12456,12457,chr3,78652,78652,1,0.010887948
12457,12458,chr3,78654,78654,1,0.032673474
12458,12459,chr3,78670,78670,1,0.036844001
12459,12460,chr3,78674,78674,1,0.043383646
12460,12461,chr3,78676,78676,1,0.010239133000000001
12461,12462,chr3,78677,78677,1,0.024204912999999998
12462,12463,chr3,78681,78681,1,0.031053147000000003
12463,12464,chr3,78682,78682,1,0.04469699
12464,12465,chr3,78686,78686,1,0.029890845
12465,12466,chr3,78688,78688,1,0.031626139
12466,12467,chr3,78694,78694,1,0.034753516
12467,12468,chr3,78705,78705,1,0.039011405
12468,12469,chr3,78711,78711,1,0.017010276
12469,12470,chr3,78712,78712,1,0.02356394
12470,12471,chr3,78716,78716,1,0.048305669
12471,12472,chr3,78784,78784,1,0.024151241
12472,12473,chr3,78791,78791,1,0.028597816
12473,12474,chr3,78805,78805,1,0.039387768999999996
12474,12475,chr3,78811,78811,1,0.050121669
12475,12476,chr3,78828,78828,1,0.022890965
12476,12477,chr3,78833,78833,1,0.045349640999999996
12477,12478,chr3,78926,78926,1,0.00323895
12478,12479,chr3,78972,78972,1,0.037221238
12479,12480,chr3,79033,79033,1,0.017397897
12480,12481,chr3,79091,79091,1,0.040746197000000005
12481,12482,chr3,79138,79138,1,0.051115493
12482,12483,chr3,79157,79157,1,0.024264541
12483,12484,chr3,79198,79198,1,0.016448053
12484,12485,chr3,79201,79201,1,0.027289163999999998
12485,12486,chr3,79289,79289,1,0.0325883
12486,12487,chr3,79364,79364,1,0.028293126000000002
12487,12488,chr3,79376,79376,1,0.044375315
12488,12489,chr3,79396,79396,1,0.021898986000000002
12489,12490,chr3,79411,79411,1,0.013761303999999999
12490,12491,chr3,79435,79435,1,0.0028690029999999997
