,Unnamed: 0,chr,start,end,n,B,S,estimate,se,z,p.value,p.adjust
1518,1519,chr12,288781,288781,1,-0.5648626351291021,0.23286563168236799,-0.5648626351291021,0.23286563168236799,-2.42570202845383,0.0152788091075957,1
1519,1520,chr12,288904,288904,1,-0.520541516754419,0.25699318320305703,-0.520541516754419,0.25699318320305703,-2.0255070981518,0.0428153203440998,1
1520,1521,chr12,289156,289156,1,-0.587848484567761,0.253312639768936,-0.587848484567761,0.253312639768936,-2.3206441064448198,0.0203060596503544,1
1521,1522,chr12,289392,289392,1,-0.5022955448251749,0.25290757143378,-0.5022955448251749,0.25290757143378,-1.9860834611536797,0.0470240573812718,1
1522,1523,chr12,289610,289610,1,-0.5281853531651,0.25433464250889604,-0.5281853531651,0.25433464250889604,-2.0767338179132397,0.0378261335208763,1
1523,1524,chr12,289867,289867,1,-0.5250172489855259,0.267400316880928,-0.5250172489855259,0.267400316880928,-1.96341296491176,0.0495982085612015,1
1524,1525,chr12,289990,289990,1,-0.6773610364363609,0.258475487524793,-0.6773610364363609,0.258475487524793,-2.62060067251595,0.00877750098625945,1
1525,1526,chr12,290329,290329,1,-0.609175087765501,0.25228950864609,-0.609175087765501,0.25228950864609,-2.41458747545482,0.0157530398241203,1
1526,1527,chr12,290464,290464,1,-0.6104279357282829,0.250243007595927,-0.6104279357282829,0.250243007595927,-2.43934062970485,0.0147140913132358,1
1527,1528,chr12,290836,290836,1,-0.524916238555156,0.25718204939934697,-0.524916238555156,0.25718204939934697,-2.04102984551646,0.0412478606274957,1
1528,1529,chr12,291047,291047,1,-0.5330056510369261,0.25544222351281,-0.5330056510369261,0.25544222351281,-2.0865996377071,0.036924340073912,1
1529,1530,chr12,291054,291054,1,-0.50225166978464,0.256749925240844,-0.50225166978464,0.256749925240844,-1.95619013058525,0.0504427607139054,1
1530,1531,chr12,291135,291135,1,-0.574805972649919,0.25373818449598895,-0.574805972649919,0.25373818449598895,-2.26535069521239,0.0234911673957201,1
1531,1532,chr12,291212,291212,1,-0.520449565322059,0.262814891855872,-0.520449565322059,0.262814891855872,-1.9802894792106203,0.0476710103004869,1
1532,1533,chr12,291318,291318,1,-0.506745142508695,0.25406776574067896,-0.506745142508695,0.25406776574067896,-1.99452748770152,0.0460944390947812,1
1533,1534,chr12,291482,291482,1,-0.49353836256742,0.25214753563551,-0.49353836256742,0.25214753563551,-1.95733962389721,0.0503075518210947,1
1534,1535,chr12,291576,291576,1,-0.537525818099587,0.256719832053065,-0.537525818099587,0.256719832053065,-2.09382272417691,0.0362757750868864,1
1535,1536,chr12,291589,291589,1,-0.5368997612738039,0.25574994932786105,-0.5368997612738039,0.25574994932786105,-2.0993152205302,0.0357891225810846,1
1536,1537,chr12,291781,291781,1,-0.5787196508804839,0.254565642414019,-0.5787196508804839,0.254565642414019,-2.27336118650006,0.0230044231013656,1
1537,1538,chr12,291866,291866,1,-0.545536772523556,0.25141243600136,-0.545536772523556,0.25141243600136,-2.16988777961885,0.030015348318191002,1
1538,1539,chr12,292007,292007,1,-0.579612571695566,0.258317393285028,-0.579612571695566,0.258317393285028,-2.24380001797254,0.0248452712601011,1
1539,1540,chr12,292011,292011,1,-0.643840771476693,0.25519600350902105,-0.643840771476693,0.25519600350902105,-2.5229265451797502,0.0116382708699492,1
1540,1541,chr12,292112,292112,1,-0.583619534284068,0.248689372422177,-0.583619534284068,0.248689372422177,-2.3467811615741803,0.0189363731068084,1
1541,1542,chr12,292192,292192,1,-0.517451491348416,0.25203467093145004,-0.517451491348416,0.25203467093145004,-2.0530964626258,0.0400632229767465,1
1542,1543,chr12,292893,292893,1,-0.5326040597353591,0.254889922284798,-0.5326040597353591,0.254889922284798,-2.08954538084978,0.0366586573406196,1
1543,1544,chr12,293031,293031,1,-0.5268318121649891,0.258264228774422,-0.5268318121649891,0.258264228774422,-2.03989462522564,0.0413608222062811,1
1544,1545,chr12,293172,293172,1,-0.5125959217907561,0.25581029884123,-0.5125959217907561,0.25581029884123,-2.0038126850745,0.0450901294881937,1
1545,1546,chr12,293645,293645,1,-0.518784980711184,0.25706327494890696,-0.518784980711184,0.25706327494890696,-2.0181217282565798,0.0435785852683916,1
1546,1547,chr12,294000,294000,1,-0.531783085918948,0.253543887593077,-0.531783085918948,0.253543887593077,-2.09740053671666,0.0359581336233014,1
1547,1548,chr12,294018,294018,1,-0.5306364775180109,0.254578646174464,-0.5306364775180109,0.254578646174464,-2.08437151148318,0.0371263871160486,1
1548,1549,chr12,294094,294094,1,-0.569142210078486,0.25554205861497303,-0.569142210078486,0.25554205861497303,-2.22719584072858,0.0259341879892151,1
1549,1550,chr12,294326,294326,1,-0.49790630132977004,0.255454146922502,-0.49790630132977004,0.255454146922502,-1.94910244099823,0.0512831922332462,1
1550,1551,chr12,294857,294857,1,-0.580802726511529,0.25323046008621397,-0.580802726511529,0.25323046008621397,-2.2935737127113103,0.0218149967807334,1
1551,1552,chr12,295828,295828,1,-0.585584624461344,0.25203367898524803,-0.585584624461344,0.25203367898524803,-2.32343798979191,0.0201556352629113,1
1552,1553,chr12,296288,296288,1,-0.546552549314786,0.269695069734528,-0.546552549314786,0.269695069734528,-2.02655743708174,0.0427076931233319,1
1553,1554,chr12,297056,297056,1,-0.560420819013415,0.24926240799545601,-0.560420819013415,0.24926240799545601,-2.2483166375558303,0.0245560065581121,1
1554,1555,chr12,297101,297101,1,-0.5462663223349871,0.254281703471547,-0.5462663223349871,0.254281703471547,-2.14827223066843,0.0316921355646088,1
1555,1556,chr12,297221,297221,1,-0.517401785390131,0.255374875313933,-0.517401785390131,0.255374875313933,-2.0260481175138603,0.0427598540071879,1
1556,1557,chr12,297532,297532,1,-0.5494772132861799,0.255679036360428,-0.5494772132861799,0.255679036360428,-2.1490898163101204,0.031627280867694,1
1557,1558,chr12,298076,298076,1,-0.5506401245939929,0.25431162173544297,-0.5506401245939929,0.25431162173544297,-2.1652180928122,0.0303709874085011,1
1558,1559,chr12,298159,298159,1,-0.646399114446712,0.243270809570606,-0.646399114446712,0.243270809570606,-2.65711745518363,0.00788119791927301,1
1559,1560,chr12,298497,298497,1,-0.580398094149224,0.274461564325455,-0.580398094149224,0.274461564325455,-2.1146789554146497,0.0344573191799322,1
1560,1561,chr12,298718,298718,1,-0.5860590452004479,0.235001484100166,-0.5860590452004479,0.235001484100166,-2.4938525279723303,0.0126365033169024,1
1561,1562,chr12,299063,299063,1,-0.535543424629841,0.253012004045553,-0.535543424629841,0.253012004045553,-2.1166720000108,0.0342876947842405,1
1562,1563,chr12,299222,299222,1,-0.6441392621480699,0.27338200857242895,-0.6441392621480699,0.27338200857242895,-2.35618746643825,0.0184635971652558,1
1563,1564,chr12,299420,299420,1,-0.5041815265689861,0.25867601310069105,-0.5041815265689861,0.25867601310069105,-1.94908495969717,0.05128527950393,1
1564,1565,chr12,299693,299693,1,-0.530092447625828,0.258651877560031,-0.530092447625828,0.258651877560031,-2.04944364845292,0.0404187528104434,1
1565,1566,chr12,299796,299796,1,-0.5335670254968831,0.256434274769804,-0.5335670254968831,0.256434274769804,-2.08071649538992,0.0374598633222059,1
1566,1567,chr12,300260,300260,1,-0.550795178885421,0.270229931287168,-0.550795178885421,0.270229931287168,-2.03824637878512,0.0415252994109526,1
1567,1568,chr12,300485,300485,1,-0.66344512742211,0.248996552569888,-0.66344512742211,0.248996552569888,-2.6644751526666,0.0077108562572787,1
1568,1569,chr12,300610,300610,1,-0.6185510007024089,0.25206486025313,-0.6185510007024089,0.25206486025313,-2.4539358642900297,0.0141302180745746,1
1569,1570,chr12,300617,300617,1,-0.5923771096264029,0.255799314936127,-0.5923771096264029,0.255799314936127,-2.31578849135823,0.0205698199155485,1
1570,1571,chr12,300652,300652,1,-0.5158935932904529,0.25556211413806,-0.5158935932904529,0.25556211413806,-2.01866225371636,0.04352233575950001,1
1571,1572,chr12,300832,300832,1,-0.526700510849509,0.249147011271399,-0.526700510849509,0.249147011271399,-2.1140149671543402,0.0345139889914276,1
1572,1573,chr12,301057,301057,1,-0.522420575803948,0.255838094806826,-0.522420575803948,0.255838094806826,-2.04199681911488,0.0411518468573431,1
1573,1574,chr12,301134,301134,1,-0.621382226510362,0.25828945421634303,-0.621382226510362,0.25828945421634303,-2.40575918360915,0.0161388993384612,1
1574,1575,chr12,301143,301143,1,-0.5684140347901521,0.244851812770993,-0.5684140347901521,0.244851812770993,-2.3214614111180096,0.0202619544473574,1
1575,1576,chr12,301251,301251,1,-0.8139056904124351,0.248948810659493,-0.8139056904124351,0.248948810659493,-3.2693696678297504,0.00107787380600059,1
1576,1577,chr12,301290,301290,1,-0.49965614672017605,0.255204537974395,-0.49965614672017605,0.255204537974395,-1.9578654466179901,0.0502458033657741,1
1577,1578,chr12,301304,301304,1,-0.53998706957544,0.251257161413176,-0.53998706957544,0.251257161413176,-2.14914100970625,0.0316232237586556,1
1578,1579,chr12,301510,301510,1,-0.5184003967133259,0.254898558803182,-0.5184003967133259,0.254898558803182,-2.0337517761863997,0.0419766289267583,1
1579,1580,chr12,301561,301561,1,-0.547133342637916,0.25518596273377897,-0.547133342637916,0.25518596273377897,-2.1440573641925202,0.0320282907246902,1
1580,1581,chr12,301949,301949,1,-0.5006362466138959,0.24938933878732997,-0.5006362466138959,0.24938933878732997,-2.0074484701241397,0.0447019322169208,1
1581,1582,chr12,301950,301950,1,-0.5145613669019811,0.25631681798154604,-0.5145613669019811,0.25631681798154604,-2.0075208913487197,0.0446942284402144,1
1582,1583,chr12,301952,301952,1,-0.4902391827134439,0.250076760763553,-0.4902391827134439,0.250076760763553,-1.9603548175232601,0.0499543329723205,1
1583,1584,chr12,301977,301977,1,-0.468285359806351,0.23531330096954603,-0.468285359806351,0.23531330096954603,-1.99005053210722,0.0465853692742976,1
1584,1585,chr12,302194,302194,1,-0.562358252223777,0.25623083060694696,-0.562358252223777,0.25623083060694696,-2.1947329714058603,0.0281827581282804,1
1585,1586,chr12,302373,302373,1,-0.540993749920948,0.256533159221374,-0.540993749920948,0.256533159221374,-2.10886480158341,0.0349562531818589,1
1586,1587,chr12,302661,302661,1,-0.5045850349931901,0.255241258592957,-0.5045850349931901,0.255241258592957,-1.9768944792654801,0.0480535589987496,1
1587,1588,chr12,303170,303170,1,-0.5413029877045871,0.256874405764573,-0.5413029877045871,0.256874405764573,-2.1072671140335197,0.0350944322658436,1
1588,1589,chr12,303193,303193,1,-0.49278737992946103,0.24863592536943,-0.49278737992946103,0.24863592536943,-1.98196370535458,0.0474833029627856,1
1589,1590,chr12,303372,303372,1,-0.7259918124565101,0.249908194569754,-0.7259918124565101,0.249908194569754,-2.9050340414262497,0.00367213159548814,1
1590,1591,chr12,303746,303746,1,-0.543667371136883,0.25413539317868,-0.543667371136883,0.25413539317868,-2.13928238934683,0.0324128050746226,1
1591,1592,chr12,303763,303763,1,-0.563341777489965,0.269498352471844,-0.563341777489965,0.269498352471844,-2.09033477319243,0.0365877376984961,1
1592,1593,chr12,303807,303807,1,-0.5363892227831321,0.251354439093463,-0.5363892227831321,0.251354439093463,-2.13399542382334,0.0328431554168375,1
1593,1594,chr12,304080,304080,1,-0.5056065685837371,0.24285695125101397,-0.5056065685837371,0.24285695125101397,-2.0819110426085703,0.0373505959495281,1
1594,1595,chr12,304473,304473,1,-0.594267166830181,0.24400687470221602,-0.594267166830181,0.24400687470221602,-2.4354525566356298,0.0148731748801537,1
1595,1596,chr12,304496,304496,1,-0.53126631619484,0.253465081439526,-0.53126631619484,0.253465081439526,-2.09601383029794,0.0360809640972731,1
1596,1597,chr12,305570,305570,1,-0.5716197939652929,0.24921744902782,-0.5716197939652929,0.24921744902782,-2.29365879554237,0.0218101052946826,1
1597,1598,chr12,305572,305572,1,-0.5560270293836639,0.27513025169115,-0.5560270293836639,0.27513025169115,-2.02095925826374,0.0432839827610078,1
1598,1599,chr12,306091,306091,1,-0.65518799306578,0.25122401162694397,-0.65518799306578,0.25122401162694397,-2.60798316539386,0.00910774334764219,1
1599,1600,chr12,306266,306266,1,-0.551665482019192,0.256821494295544,-0.551665482019192,0.256821494295544,-2.14805027722621,0.0317097616143805,1
1600,1601,chr12,306374,306374,1,-0.648685190405236,0.24663769484675602,-0.648685190405236,0.24663769484675602,-2.63011374156851,0.00853563048695945,1
1601,1602,chr12,306580,306580,1,-0.5844186705205611,0.253288253430092,-0.5844186705205611,0.253288253430092,-2.3073263864637203,0.0210366316025592,1
1602,1603,chr12,306600,306600,1,-0.520609628654777,0.256385298063814,-0.520609628654777,0.256385298063814,-2.03057520297126,0.0422981052924836,1
1603,1604,chr12,307154,307154,1,-0.514204531593082,0.252643436613891,-0.514204531593082,0.252643436613891,-2.03529740762247,0.0418209568683853,1
1604,1605,chr12,307175,307175,1,-0.5038418258692171,0.25377583657224106,-0.5038418258692171,0.25377583657224106,-1.9853814006669301,0.0471020536998607,1
1605,1606,chr12,307438,307438,1,-0.6460147952847299,0.251332953906006,-0.6460147952847299,0.251332953906006,-2.57035452472472,0.0101594486336415,1
1606,1607,chr12,307532,307532,1,-0.629107556411616,0.252211476069688,-0.629107556411616,0.252211476069688,-2.49436530888781,0.0126182605668326,1
1607,1608,chr12,308242,308242,1,-0.752914278382197,0.25525847887001896,-0.752914278382197,0.25525847887001896,-2.9496151576049705,0.00318169975483143,1
1608,1609,chr12,308526,308526,1,-0.587627332050712,0.245002035453981,-0.587627332050712,0.245002035453981,-2.3984589799911498,0.0164642204528327,1
1609,1610,chr12,308541,308541,1,-0.59246095867115,0.2501524596516,-0.59246095867115,0.2501524596516,-2.36839949323824,0.0178652336733605,1
1610,1611,chr12,308573,308573,1,-0.516992672990352,0.2558903431639,-0.516992672990352,0.2558903431639,-2.02036804749296,0.0433452252051707,1
1611,1612,chr12,308663,308663,1,-0.5052038379025561,0.23201322570396102,-0.5052038379025561,0.23201322570396102,-2.1774786173059497,0.0294448755139259,1
1612,1613,chr12,308854,308854,1,-0.5156303388553879,0.25696671685502304,-0.5156303388553879,0.25696671685502304,-2.00660359896453,0.0447918878090388,1
1613,1614,chr12,309001,309001,1,-0.41499197858905,0.21300506310650896,-0.41499197858905,0.21300506310650896,-1.9482728369773201,0.0513823255396902,1
1614,1615,chr12,309477,309477,1,-0.53055841495437,0.25613436080415397,-0.53055841495437,0.25613436080415397,-2.0714066370815702,0.0383208111765682,1
1615,1616,chr12,310127,310127,1,-0.521989603668221,0.253882961901299,-0.521989603668221,0.253882961901299,-2.05602455461801,0.0397801494575651,1
1616,1617,chr12,310707,310707,1,-0.5478438034898561,0.265481308245246,-0.5478438034898561,0.265481308245246,-2.06358710189785,0.0390568815495243,1
1617,1618,chr12,310996,310996,1,-0.5257554382432921,0.251121635371523,-0.5257554382432921,0.251121635371523,-2.09362860139653,0.0362930776720988,1
1618,1619,chr12,311048,311048,1,-0.630722446273402,0.265817550942008,-0.630722446273402,0.265817550942008,-2.37276449217984,0.0176555172929207,1
1619,1620,chr12,311347,311347,1,-0.6357920965527379,0.235493240664295,-0.6357920965527379,0.235493240664295,-2.69983161622496,0.00693745783663022,1
1620,1621,chr12,311349,311349,1,-0.566715245345251,0.254155910490249,-0.566715245345251,0.254155910490249,-2.22979368944085,0.0257611425409381,1
1621,1622,chr12,311558,311558,1,-0.5659524119488389,0.253985125461797,-0.5659524119488389,0.253985125461797,-2.2282895934154503,0.0258612098500804,1
1622,1623,chr12,311832,311832,1,-0.623351602916579,0.251263843003487,-0.623351602916579,0.251263843003487,-2.48086471760255,0.0131064104925625,1
1623,1624,chr12,311935,311935,1,-0.603071238522466,0.278452837050883,-0.603071238522466,0.278452837050883,-2.16579311925726,0.0303269993823281,1
1624,1625,chr12,312084,312084,1,-0.637397713889446,0.296878332275694,-0.637397713889446,0.296878332275694,-2.1469997793491102,0.0317932991817509,1
1625,1626,chr13,312614,312614,1,-0.577346509402327,0.236817281797864,-0.577346509402327,0.236817281797864,-2.43794078294979,0.0147711935251194,1
1626,1627,chr13,312999,312999,1,-0.547133958361335,0.257571519887555,-0.547133958361335,0.257571519887555,-2.12420208026179,0.0336532493628428,1
1627,1628,chr13,313035,313035,1,-0.533360346164454,0.244960495160478,-0.533360346164454,0.244960495160478,-2.17733208701689,0.02945579876644,1
1628,1629,chr13,313136,313136,1,-0.535011661765803,0.256926693514337,-0.535011661765803,0.256926693514337,-2.0823514071181797,0.0373103835147587,1
1629,1630,chr13,313208,313208,1,-0.519219515148471,0.254212497231018,-0.519219515148471,0.254212497231018,-2.04246258859817,0.0411056667820176,1
1630,1631,chr13,313314,313314,1,-0.546088287351021,0.256596309494375,-0.546088287351021,0.256596309494375,-2.1282000837311,0.0333204978996819,1
1631,1632,chr13,313408,313408,1,-0.49939261866570206,0.256420928268682,-0.49939261866570206,0.256420928268682,-1.9475501552760601,0.0514688128747563,1
1632,1633,chr13,313950,313950,1,-0.553505077274682,0.24959027196162,-0.553505077274682,0.24959027196162,-2.21765485058567,0.0265783749059619,1
1633,1634,chr13,314325,314325,1,-0.601022541728212,0.24277851657862398,-0.601022541728212,0.24277851657862398,-2.47560018982804,0.013301243587116,1
1634,1635,chr13,314424,314424,1,-0.6510725751532579,0.250517779630468,-0.6510725751532579,0.250517779630468,-2.59890765483248,0.00935209280240281,1
1635,1636,chr13,315089,315089,1,-0.588644660651321,0.24692362418725897,-0.588644660651321,0.24692362418725897,-2.38391390288728,0.0171296094359433,1
1636,1637,chr13,315181,315181,1,-0.5530596048538989,0.256452092141109,-0.5530596048538989,0.256452092141109,-2.15658059264179,0.0310383580375644,1
1637,1638,chr13,315278,315278,1,-0.5093998274764071,0.256177890316922,-0.5093998274764071,0.256177890316922,-1.98846132601927,0.0467606921429225,1
1638,1639,chr13,315346,315346,1,-0.504842131539886,0.256055189247025,-0.504842131539886,0.256055189247025,-1.97161452976002,0.0486536272508394,1
1639,1640,chr13,315355,315355,1,-0.507034606722068,0.257627015129788,-0.507034606722068,0.257627015129788,-1.96809564581817,0.0490570337580595,1
1640,1641,chr13,315374,315374,1,-0.531108163706545,0.25579598706460605,-0.531108163706545,0.25579598706460605,-2.07629591770102,0.0378665906443697,1
1641,1642,chr13,315376,315376,1,-0.511997194443717,0.252305831018061,-0.511997194443717,0.252305831018061,-2.02927214316766,0.042430579011912,1
1642,1643,chr13,316586,316586,1,-0.496009373783522,0.251965713044711,-0.496009373783522,0.251965713044711,-1.96855900665939,0.0490037538901685,1
1643,1644,chr13,316725,316725,1,-0.714412552359396,0.25742174226880604,-0.714412552359396,0.25742174226880604,-2.7752611184388103,0.0055157403024423,1
1644,1645,chr13,316892,316892,1,-0.52885843503845,0.255672658174913,-0.52885843503845,0.255672658174913,-2.0684982070966798,0.0385931990295474,1
1645,1646,chr13,317034,317034,1,-0.5057791107022179,0.226273763225778,-0.5057791107022179,0.226273763225778,-2.23525301162534,0.025400742997578,1
1646,1647,chr13,317161,317161,1,-0.533901942419021,0.256699447031348,-0.533901942419021,0.256699447031348,-2.07987180569899,0.0375372926948501,1
1647,1648,chr13,317740,317740,1,-0.642468175972763,0.251834938440404,-0.642468175972763,0.251834938440404,-2.55114790644826,0.0107368749663649,1
1648,1649,chr13,318879,318879,1,-0.500756444787943,0.25605540540014005,-0.500756444787943,0.25605540540014005,-1.95565660488755,0.0505056199455723,1
1649,1650,chr13,318969,318969,1,-0.5390919554079571,0.258012672925892,-0.5390919554079571,0.258012672925892,-2.08940107202718,0.0366716348144589,1
1650,1651,chr13,319047,319047,1,-0.517657596241026,0.25632534159391396,-0.517657596241026,0.25632534159391396,-2.01953342975011,0.0434318063505061,1
1651,1652,chr13,319357,319357,1,-0.49050393154369504,0.24159903961067003,-0.49050393154369504,0.24159903961067003,-2.03023957518262,0.0423321929153715,1
1652,1653,chr13,319531,319531,1,-0.605469782035898,0.254010198495496,-0.605469782035898,0.254010198495496,-2.3836435923522004,0.0171421953660376,1
1653,1654,chr13,319555,319555,1,-0.539314017487003,0.25391477873860396,-0.539314017487003,0.25391477873860396,-2.12399616976295,0.0336704638569539,1
1654,1655,chr13,319731,319731,1,-0.49783762133742204,0.254655099706227,-0.49783762133742204,0.254655099706227,-1.9549485634166899,0.0505891417121248,1
1655,1656,chr13,319800,319800,1,-0.5476561034825039,0.255526950878035,-0.5476561034825039,0.255526950878035,-2.14324204003007,0.0320936681816184,1
1656,1657,chr13,319868,319868,1,-0.6279001096007549,0.251402335039287,-0.6279001096007549,0.251402335039287,-2.49759060313673,0.0125040507333818,1
1657,1658,chr13,320027,320027,1,-0.532008073612558,0.258216895492914,-0.532008073612558,0.258216895492914,-2.06031473113717,0.0393684625417534,1
1658,1659,chr13,320091,320091,1,-0.6903639394198969,0.254333647292602,-0.6903639394198969,0.254333647292602,-2.7144027019974204,0.0066395401014075605,1
1659,1660,chr13,320385,320385,1,-0.494415933400404,0.251821883283322,-0.494415933400404,0.251821883283322,-1.96335571378498,0.0496048559022987,1
1660,1661,chr13,320527,320527,1,-0.512834340616808,0.252203366945977,-0.512834340616808,0.252203366945977,-2.03341591679329,0.0420105206092905,1
1661,1662,chr13,320933,320933,1,-0.614648623770395,0.257733141058205,-0.614648623770395,0.257733141058205,-2.38482572030418,0.0170872140777485,1
1662,1663,chr13,321083,321083,1,-0.518372061530923,0.257542498560073,-0.518372061530923,0.257542498560073,-2.01276319220772,0.0441395478742441,1
1663,1664,chr13,321131,321131,1,-0.5202037908989451,0.24405085483754102,-0.5202037908989451,0.24405085483754102,-2.1315384912100903,0.0330448049160972,1
1664,1665,chr13,321187,321187,1,-0.738350635219503,0.256711511330297,-0.738350635219503,0.256711511330297,-2.87618826048476,0.00402509565931456,1
1665,1666,chr13,321463,321463,1,-0.51678150013674,0.255325567622775,-0.51678150013674,0.255325567622775,-2.02400999221608,0.0429691236422022,1
1666,1667,chr13,321576,321576,1,-0.487094637564318,0.23796506068735,-0.487094637564318,0.23796506068735,-2.0469166194288,0.0406662720117108,1
1667,1668,chr13,321905,321905,1,-0.504891677789706,0.241245727854005,-0.504891677789706,0.241245727854005,-2.09285230574218,0.0363623409163521,1
1668,1669,chr13,321976,321976,1,-0.522807997442519,0.250646317656835,-0.522807997442519,0.250646317656835,-2.08583953009956,0.0369931613308302,1
1669,1670,chr13,322246,322246,1,-0.534248325702946,0.242151261033112,-0.534248325702946,0.242151261033112,-2.2062586972441602,0.0273658915285843,1
1670,1671,chr13,322881,322881,1,-0.542843875344435,0.255038202984168,-0.542843875344435,0.255038202984168,-2.12848063150027,0.033297254148477,1
1671,1672,chr13,323540,323540,1,-0.5535834098153161,0.260522920498785,-0.5535834098153161,0.260522920498785,-2.12489330595347,0.03359551666768,1
1672,1673,chr13,323717,323717,1,-0.542277691261959,0.255643211777046,-0.542277691261959,0.255643211777046,-2.1212285962628896,0.0339025698942062,1
1673,1674,chr13,323784,323784,1,-0.525945231385905,0.24036642086873497,-0.525945231385905,0.24036642086873497,-2.1880977779051998,0.0286624807474465,1
1674,1675,chr13,323841,323841,1,-0.525466487583699,0.256122708731888,-0.525466487583699,0.256122708731888,-2.05162006206081,0.0402066009158172,1
1675,1676,chr14,324562,324562,1,-0.494189034081282,0.245301389934255,-0.494189034081282,0.245301389934255,-2.01461978757533,0.0439445025390425,1
1676,1677,chr14,324630,324630,1,-0.45469590716427205,0.230191348573117,-0.45469590716427205,0.230191348573117,-1.9752953791825199,0.0482346373240371,1
1677,1678,chr14,324644,324644,1,-0.482851539075448,0.233557103363524,-0.482851539075448,0.233557103363524,-2.06738109062735,0.038698258616654,1
1678,1679,chr14,324662,324662,1,-0.48285382356047796,0.22846175710245104,-0.48285382356047796,0.22846175710245104,-2.11349956195928,0.0345580324647787,1
1679,1680,chr14,324846,324846,1,-0.6053643118279399,0.249236539805548,-0.6053643118279399,0.249236539805548,-2.42887464374301,0.0151457680339781,1
1680,1681,chr14,325001,325001,1,-0.5615422814219629,0.25451785619170003,-0.5615422814219629,0.25451785619170003,-2.2062981742193197,0.0273631291448632,1
1681,1682,chr14,325059,325059,1,-0.480039679994139,0.245002528589984,-0.480039679994139,0.245002528589984,-1.95932541087155,0.050074689690552,1
1682,1683,chr14,325419,325419,1,-0.5524523224865121,0.257091973718445,-0.5524523224865121,0.257091973718445,-2.1488509131425904,0.0316462199977434,1
1683,1684,chr14,325920,325920,1,-0.5925094408454781,0.248198201420254,-0.5925094408454781,0.248198201420254,-2.3872430882052598,0.0169752627409523,1
1684,1685,chr14,325934,325934,1,-0.5274075309220321,0.256245241424382,-0.5274075309220321,0.256245241424382,-2.0582139515658797,0.0395695999321202,1
1685,1686,chr14,326011,326011,1,-0.571946649212232,0.254970716799845,-0.571946649212232,0.254970716799845,-2.24318563476925,0.0248848462568205,1
1686,1687,chr14,327091,327091,1,-0.600078962126433,0.279446876263466,-0.600078962126433,0.279446876263466,-2.1473811772391103,0.0317629479119532,1
1687,1688,chr14,327100,327100,1,-0.537697817902508,0.251020165965424,-0.537697817902508,0.251020165965424,-2.14205028442444,0.0321894358722333,1
1688,1689,chr14,327217,327217,1,-0.518403970197035,0.24965720372675798,-0.518403970197035,0.24965720372675798,-2.07646309603152,0.0378511408790605,1
1689,1690,chr14,327220,327220,1,-0.7412595995373841,0.24770398128326104,-0.7412595995373841,0.24770398128326104,-2.99252194372169,0.0027668277544936,1
1690,1691,chr14,327341,327341,1,-0.9644292867748471,0.235327960457316,-0.9644292867748471,0.235327960457316,-4.09823501168606,4.163124805172e-05,1
1691,1692,chr14,327409,327409,1,-0.527144824590182,0.25558814920470996,-0.527144824590182,0.25558814920470996,-2.06247756881706,0.0391622909861738,1
1692,1693,chr14,327573,327573,1,-0.661269150636034,0.25100449989386203,-0.661269150636034,0.25100449989386203,-2.63449121794889,0.00842634835801028,1
1693,1694,chr14,327624,327624,1,-0.5874735526648011,0.253349681073654,-0.5874735526648011,0.253349681073654,-2.31882491493648,0.0204045316860824,1
1694,1695,chr14,328227,328227,1,-0.641547064187406,0.250735147896832,-0.641547064187406,0.250735147896832,-2.55866427012211,0.0105075163371331,1
1695,1696,chr14,328313,328313,1,-0.5133246866782489,0.254313770117013,-0.5133246866782489,0.254313770117013,-2.01846988640081,0.0435423473335509,1
1696,1697,chr14,328366,328366,1,-0.5126367937903351,0.24504628856218,-0.5126367937903351,0.24504628856218,-2.0919998290863897,0.0364385309872786,1
1697,1698,chr14,329134,329134,1,-0.5884167543945289,0.263451364378904,-0.5884167543945289,0.263451364378904,-2.23349290971312,0.0255164573748724,1
1698,1699,chr14,329218,329218,1,-0.542222662879912,0.25527904297911896,-0.542222662879912,0.25527904297911896,-2.12403907720801,0.0336668760950948,1
1699,1700,chr14,329281,329281,1,-0.64874044007242,0.248740624843362,-0.64874044007242,0.248740624843362,-2.6081000660063,0.009104633442504041,1
1700,1701,chr14,329615,329615,1,-0.505117863157913,0.25049810379734805,-0.505117863157913,0.25049810379734805,-2.01645383937337,0.0437525404981187,1
1701,1702,chr14,329736,329736,1,-0.4953194145252371,0.254462132645317,-0.4953194145252371,0.254462132645317,-1.94653487092966,0.051590523401019994,1
1702,1703,chr14,330014,330014,1,-0.47379698168234297,0.24051598047388398,-0.47379698168234297,0.24051598047388398,-1.9699189249247802,0.0488476631205035,1
1703,1704,chr14,330143,330143,1,-0.5029479069693329,0.253939029757564,-0.5029479069693329,0.253939029757564,-1.9805852902938799,0.0476377998845779,1
1704,1705,chr14,330275,330275,1,-0.553767661262459,0.255928575474815,-0.553767661262459,0.255928575474815,-2.1637586199003898,0.0304828794713688,1
1705,1706,chr14,330335,330335,1,-0.511023774021785,0.256026355174531,-0.511023774021785,0.256026355174531,-1.99598113121371,0.0459359766726539,1
1706,1707,chr14,330441,330441,1,-0.6270075612849471,0.251376638376518,-0.6270075612849471,0.251376638376518,-2.49429527474944,0.012620750733543,1
